row_no,pl_date,frequency,gl_company_code,gl_account,counter_party_gl_code,intercompany_relationship,regulated_ind,fsa_eligibility_ind,party_id,currency_code,legacy_gl_account_number,base_balance,usd_balance,fx_rate,multiply_divide_ind,original_usd_balance,gl_product,gl_account_description,profit_center,profit_center_desc,legacy_consolidated_10q_level_1,legacy_consolidated_10q_level_2,legacy_consolidated_10q_level_3,legacy_consolidated_10q_level_4,legacy_consolidated_10q_level_5,legacy_consolidated_10q_level_6,legacy_consolidated_10q_level_7,profit_center_level_1,profit_center_level_2,profit_center_level_3,profit_center_level_4,profit_center_level_5,profit_center_level_6,profit_center_level_7
606,2023-02-01,Random_frequency_407,Random_gl_company_code_664,150500,Random_counter_party_gl_code_520,Random_intercompany_relationship_882,Random_regulated_ind_344,Random_fsa_eligibility_ind_271,Random_party_id_999,Random_currency_code_942,Random_legacy_gl_account_number_721,263.87,757.24,271.7,Random_multiply_divide_ind_94,253.61,Random_gl_product_451,Random_gl_account_description_911,Random_profit_center_321,Random_profit_center_desc_632,Random_legacy_consolidated_10q_level_1_939,Random_legacy_consolidated_10q_level_2_549,Random_legacy_consolidated_10q_level_3_732,Random_legacy_consolidated_10q_level_4_278,FAIL DELIVER,Random_legacy_consolidated_10q_level_6_157,Random_legacy_consolidated_10q_level_7_259,Random_profit_center_level_1_801,Random_profit_center_level_2_835,Random_profit_center_level_3_110,Random_profit_center_level_4_310,Random_profit_center_level_5_935,Random_profit_center_level_6_308,Random_profit_center_level_7_697
693,2023-01-01,Random_frequency_850,Random_gl_company_code_39,150400,Random_counter_party_gl_code_787,Random_intercompany_relationship_578,Random_regulated_ind_348,Random_fsa_eligibility_ind_689,Random_party_id_527,Random_currency_code_605,Random_legacy_gl_account_number_550,625.74,467.3,220.84,Random_multiply_divide_ind_928,223.95,Random_gl_product_895,Random_gl_account_description_560,Random_profit_center_210,Random_profit_center_desc_554,Random_legacy_consolidated_10q_level_1_534,Random_legacy_consolidated_10q_level_2_661,Random_legacy_consolidated_10q_level_3_247,Random_legacy_consolidated_10q_level_4_637,BLAH1,Random_legacy_consolidated_10q_level_6_449,Random_legacy_consolidated_10q_level_7_788,Random_profit_center_level_1_1,Random_profit_center_level_2_795,Random_profit_center_level_3_624,Random_profit_center_level_4_43,Random_profit_center_level_5_564,Random_profit_center_level_6_396,Random_profit_center_level_7_736
899,2023-02-01,Random_frequency_700,Random_gl_company_code_143,150200,Random_counter_party_gl_code_62,Random_intercompany_relationship_154,Random_regulated_ind_295,Random_fsa_eligibility_ind_807,Random_party_id_573,Random_currency_code_173,Random_legacy_gl_account_number_785,359.42,775.83,619.14,Random_multiply_divide_ind_166,352.14,Random_gl_product_283,Random_gl_account_description_951,Random_profit_center_296,Random_profit_center_desc_122,Random_legacy_consolidated_10q_level_1_661,Random_legacy_consolidated_10q_level_2_392,Random_legacy_consolidated_10q_level_3_496,Random_legacy_consolidated_10q_level_4_121,BLAH4,Random_legacy_consolidated_10q_level_6_523,Random_legacy_consolidated_10q_level_7_41,Random_profit_center_level_1_616,Random_profit_center_level_2_878,Random_profit_center_level_3_553,Random_profit_center_level_4_189,Random_profit_center_level_5_288,Random_profit_center_level_6_894,Random_profit_center_level_7_790
303,2023-02-01,Random_frequency_756,Random_gl_company_code_602,150500,Random_counter_party_gl_code_620,Random_intercompany_relationship_318,Random_regulated_ind_600,Random_fsa_eligibility_ind_936,Random_party_id_248,Random_currency_code_566,Random_legacy_gl_account_number_417,960.02,533.71,97.5,Random_multiply_divide_ind_667,949.98,Random_gl_product_421,Random_gl_account_description_517,Random_profit_center_778,Random_profit_center_desc_74,Random_legacy_consolidated_10q_level_1_848,Random_legacy_consolidated_10q_level_2_676,Random_legacy_consolidated_10q_level_3_26,Random_legacy_consolidated_10q_level_4_518,BLAH4,Random_legacy_consolidated_10q_level_6_477,Random_legacy_consolidated_10q_level_7_930,Random_profit_center_level_1_572,Random_profit_center_level_2_44,Random_profit_center_level_3_30,Random_profit_center_level_4_685,Random_profit_center_level_5_993,Random_profit_center_level_6_697,Random_profit_center_level_7_591
264,2023-01-01,Random_frequency_948,Random_gl_company_code_83,150300,Random_counter_party_gl_code_783,Random_intercompany_relationship_644,Random_regulated_ind_154,Random_fsa_eligibility_ind_803,Random_party_id_393,Random_currency_code_25,Random_legacy_gl_account_number_913,986.83,321.32,140.02,Random_multiply_divide_ind_552,971.45,Random_gl_product_162,Random_gl_account_description_749,Random_profit_center_578,Random_profit_center_desc_165,Random_legacy_consolidated_10q_level_1_33,Random_legacy_consolidated_10q_level_2_358,Random_legacy_consolidated_10q_level_3_846,Random_legacy_consolidated_10q_level_4_767,FAIL DELIVER,Random_legacy_consolidated_10q_level_6_754,Random_legacy_consolidated_10q_level_7_965,Random_profit_center_level_1_864,Random_profit_center_level_2_978,Random_profit_center_level_3_367,Random_profit_center_level_4_442,Random_profit_center_level_5_446,Random_profit_center_level_6_816,Random_profit_center_level_7_592
645,2023-01-01,Random_frequency_477,Random_gl_company_code_609,150100,Random_counter_party_gl_code_196,Random_intercompany_relationship_894,Random_regulated_ind_257,Random_fsa_eligibility_ind_38,Random_party_id_13,Random_currency_code_780,Random_legacy_gl_account_number_873,124.46,420.79,1.4,Random_multiply_divide_ind_688,860.89,Random_gl_product_533,Random_gl_account_description_230,Random_profit_center_933,Random_profit_center_desc_680,Random_legacy_consolidated_10q_level_1_445,Random_legacy_consolidated_10q_level_2_438,Random_legacy_consolidated_10q_level_3_48,Random_legacy_consolidated_10q_level_4_260,BLAH3,Random_legacy_consolidated_10q_level_6_640,Random_legacy_consolidated_10q_level_7_981,Random_profit_center_level_1_302,Random_profit_center_level_2_611,Random_profit_center_level_3_192,Random_profit_center_level_4_735,Random_profit_center_level_5_63,Random_profit_center_level_6_71,Random_profit_center_level_7_315
387,2023-02-01,Random_frequency_534,Random_gl_company_code_968,150200,Random_counter_party_gl_code_333,Random_intercompany_relationship_768,Random_regulated_ind_914,Random_fsa_eligibility_ind_614,Random_party_id_208,Random_currency_code_52,Random_legacy_gl_account_number_235,889.15,739.85,494.84,Random_multiply_divide_ind_232,40.54,Random_gl_product_534,Random_gl_account_description_340,Random_profit_center_309,Random_profit_center_desc_988,Random_legacy_consolidated_10q_level_1_532,Random_legacy_consolidated_10q_level_2_369,Random_legacy_consolidated_10q_level_3_204,Random_legacy_consolidated_10q_level_4_351,BLAH1,Random_legacy_consolidated_10q_level_6_35,Random_legacy_consolidated_10q_level_7_81,Random_profit_center_level_1_125,Random_profit_center_level_2_87,Random_profit_center_level_3_577,Random_profit_center_level_4_762,Random_profit_center_level_5_804,Random_profit_center_level_6_87,Random_profit_center_level_7_194
259,2023-01-01,Random_frequency_688,Random_gl_company_code_936,150500,Random_counter_party_gl_code_540,Random_intercompany_relationship_114,Random_regulated_ind_327,Random_fsa_eligibility_ind_900,Random_party_id_52,Random_currency_code_300,Random_legacy_gl_account_number_777,865.33,2.09,320.24,Random_multiply_divide_ind_987,397.38,Random_gl_product_798,Random_gl_account_description_220,Random_profit_center_413,Random_profit_center_desc_383,Random_legacy_consolidated_10q_level_1_311,Random_legacy_consolidated_10q_level_2_510,Random_legacy_consolidated_10q_level_3_32,Random_legacy_consolidated_10q_level_4_508,BLAH2,Random_legacy_consolidated_10q_level_6_931,Random_legacy_consolidated_10q_level_7_430,Random_profit_center_level_1_632,Random_profit_center_level_2_384,Random_profit_center_level_3_60,Random_profit_center_level_4_628,Random_profit_center_level_5_785,Random_profit_center_level_6_778,Random_profit_center_level_7_14
599,2023-02-01,Random_frequency_160,Random_gl_company_code_876,150200,Random_counter_party_gl_code_172,Random_intercompany_relationship_582,Random_regulated_ind_120,Random_fsa_eligibility_ind_935,Random_party_id_68,Random_currency_code_169,Random_legacy_gl_account_number_283,181.2,170.83,843.72,Random_multiply_divide_ind_846,622.08,Random_gl_product_922,Random_gl_account_description_305,Random_profit_center_956,Random_profit_center_desc_747,Random_legacy_consolidated_10q_level_1_469,Random_legacy_consolidated_10q_level_2_899,Random_legacy_consolidated_10q_level_3_161,Random_legacy_consolidated_10q_level_4_591,BLAH2,Random_legacy_consolidated_10q_level_6_41,Random_legacy_consolidated_10q_level_7_601,Random_profit_center_level_1_942,Random_profit_center_level_2_150,Random_profit_center_level_3_23,Random_profit_center_level_4_476,Random_profit_center_level_5_877,Random_profit_center_level_6_777,Random_profit_center_level_7_58
186,2023-02-01,Random_frequency_525,Random_gl_company_code_622,150500,Random_counter_party_gl_code_97,Random_intercompany_relationship_179,Random_regulated_ind_152,Random_fsa_eligibility_ind_891,Random_party_id_200,Random_currency_code_234,Random_legacy_gl_account_number_296,763.2,756.53,105.76,Random_multiply_divide_ind_349,20.14,Random_gl_product_955,Random_gl_account_description_194,Random_profit_center_57,Random_profit_center_desc_265,Random_legacy_consolidated_10q_level_1_750,Random_legacy_consolidated_10q_level_2_315,Random_legacy_consolidated_10q_level_3_262,Random_legacy_consolidated_10q_level_4_611,BLAH4,Random_legacy_consolidated_10q_level_6_751,Random_legacy_consolidated_10q_level_7_576,Random_profit_center_level_1_655,Random_profit_center_level_2_926,Random_profit_center_level_3_277,Random_profit_center_level_4_317,Random_profit_center_level_5_778,Random_profit_center_level_6_272,Random_profit_center_level_7_16
863,2023-02-01,Random_frequency_894,Random_gl_company_code_894,150100,Random_counter_party_gl_code_983,Random_intercompany_relationship_132,Random_regulated_ind_683,Random_fsa_eligibility_ind_640,Random_party_id_87,Random_currency_code_602,Random_legacy_gl_account_number_430,29.26,496.97,676.6,Random_multiply_divide_ind_940,838.24,Random_gl_product_685,Random_gl_account_description_374,Random_profit_center_642,Random_profit_center_desc_782,Random_legacy_consolidated_10q_level_1_843,Random_legacy_consolidated_10q_level_2_12,Random_legacy_consolidated_10q_level_3_445,Random_legacy_consolidated_10q_level_4_163,BLAH1,Random_legacy_consolidated_10q_level_6_675,Random_legacy_consolidated_10q_level_7_658,Random_profit_center_level_1_803,Random_profit_center_level_2_820,Random_profit_center_level_3_126,Random_profit_center_level_4_941,Random_profit_center_level_5_203,Random_profit_center_level_6_874,Random_profit_center_level_7_202
339,2023-01-01,Random_frequency_118,Random_gl_company_code_860,150300,Random_counter_party_gl_code_315,Random_intercompany_relationship_97,Random_regulated_ind_120,Random_fsa_eligibility_ind_718,Random_party_id_838,Random_currency_code_778,Random_legacy_gl_account_number_282,74.17,854.68,183.91,Random_multiply_divide_ind_490,566.8,Random_gl_product_122,Random_gl_account_description_139,Random_profit_center_788,Random_profit_center_desc_593,Random_legacy_consolidated_10q_level_1_729,Random_legacy_consolidated_10q_level_2_424,Random_legacy_consolidated_10q_level_3_269,Random_legacy_consolidated_10q_level_4_399,FAIL DELIVER,Random_legacy_consolidated_10q_level_6_673,Random_legacy_consolidated_10q_level_7_875,Random_profit_center_level_1_311,Random_profit_center_level_2_427,Random_profit_center_level_3_832,Random_profit_center_level_4_950,Random_profit_center_level_5_174,Random_profit_center_level_6_949,Random_profit_center_level_7_722
232,2023-02-01,Random_frequency_624,Random_gl_company_code_144,150100,Random_counter_party_gl_code_362,Random_intercompany_relationship_496,Random_regulated_ind_834,Random_fsa_eligibility_ind_59,Random_party_id_616,Random_currency_code_498,Random_legacy_gl_account_number_871,99.39,929.88,395.76,Random_multiply_divide_ind_357,481.07,Random_gl_product_376,Random_gl_account_description_674,Random_profit_center_180,Random_profit_center_desc_380,Random_legacy_consolidated_10q_level_1_81,Random_legacy_consolidated_10q_level_2_703,Random_legacy_consolidated_10q_level_3_860,Random_legacy_consolidated_10q_level_4_548,BLAH1,Random_legacy_consolidated_10q_level_6_26,Random_legacy_consolidated_10q_level_7_15,Random_profit_center_level_1_584,Random_profit_center_level_2_778,Random_profit_center_level_3_975,Random_profit_center_level_4_298,Random_profit_center_level_5_413,Random_profit_center_level_6_816,Random_profit_center_level_7_123
834,2023-01-01,Random_frequency_813,Random_gl_company_code_812,150100,Random_counter_party_gl_code_111,Random_intercompany_relationship_718,Random_regulated_ind_985,Random_fsa_eligibility_ind_56,Random_party_id_841,Random_currency_code_791,Random_legacy_gl_account_number_515,552.65,193.83,950.67,Random_multiply_divide_ind_668,59.1,Random_gl_product_576,Random_gl_account_description_544,Random_profit_center_729,Random_profit_center_desc_407,Random_legacy_consolidated_10q_level_1_167,Random_legacy_consolidated_10q_level_2_149,Random_legacy_consolidated_10q_level_3_238,Random_legacy_consolidated_10q_level_4_867,BLAH3,Random_legacy_consolidated_10q_level_6_947,Random_legacy_consolidated_10q_level_7_606,Random_profit_center_level_1_972,Random_profit_center_level_2_448,Random_profit_center_level_3_447,Random_profit_center_level_4_571,Random_profit_center_level_5_86,Random_profit_center_level_6_325,Random_profit_center_level_7_92
310,2023-01-01,Random_frequency_352,Random_gl_company_code_182,150300,Random_counter_party_gl_code_470,Random_intercompany_relationship_359,Random_regulated_ind_592,Random_fsa_eligibility_ind_297,Random_party_id_435,Random_currency_code_492,Random_legacy_gl_account_number_187,48.52,600.31,541.83,Random_multiply_divide_ind_977,657.13,Random_gl_product_813,Random_gl_account_description_264,Random_profit_center_228,Random_profit_center_desc_475,Random_legacy_consolidated_10q_level_1_858,Random_legacy_consolidated_10q_level_2_12,Random_legacy_consolidated_10q_level_3_196,Random_legacy_consolidated_10q_level_4_403,BLAH3,Random_legacy_consolidated_10q_level_6_42,Random_legacy_consolidated_10q_level_7_173,Random_profit_center_level_1_786,Random_profit_center_level_2_729,Random_profit_center_level_3_938,Random_profit_center_level_4_640,Random_profit_center_level_5_309,Random_profit_center_level_6_274,Random_profit_center_level_7_938
184,2023-01-01,Random_frequency_282,Random_gl_company_code_183,150300,Random_counter_party_gl_code_548,Random_intercompany_relationship_750,Random_regulated_ind_426,Random_fsa_eligibility_ind_902,Random_party_id_810,Random_currency_code_849,Random_legacy_gl_account_number_475,693.29,346.02,461.84,Random_multiply_divide_ind_143,294.23,Random_gl_product_484,Random_gl_account_description_316,Random_profit_center_677,Random_profit_center_desc_51,Random_legacy_consolidated_10q_level_1_288,Random_legacy_consolidated_10q_level_2_330,Random_legacy_consolidated_10q_level_3_476,Random_legacy_consolidated_10q_level_4_853,FAIL DELIVER,Random_legacy_consolidated_10q_level_6_403,Random_legacy_consolidated_10q_level_7_740,Random_profit_center_level_1_960,Random_profit_center_level_2_958,Random_profit_center_level_3_796,Random_profit_center_level_4_104,Random_profit_center_level_5_115,Random_profit_center_level_6_823,Random_profit_center_level_7_96
84,2023-02-01,Random_frequency_953,Random_gl_company_code_160,150300,Random_counter_party_gl_code_654,Random_intercompany_relationship_364,Random_regulated_ind_235,Random_fsa_eligibility_ind_130,Random_party_id_840,Random_currency_code_401,Random_legacy_gl_account_number_490,948.0,935.08,653.74,Random_multiply_divide_ind_389,578.35,Random_gl_product_24,Random_gl_account_description_177,Random_profit_center_574,Random_profit_center_desc_913,Random_legacy_consolidated_10q_level_1_665,Random_legacy_consolidated_10q_level_2_955,Random_legacy_consolidated_10q_level_3_313,Random_legacy_consolidated_10q_level_4_497,BLAH4,Random_legacy_consolidated_10q_level_6_796,Random_legacy_consolidated_10q_level_7_135,Random_profit_center_level_1_346,Random_profit_center_level_2_140,Random_profit_center_level_3_19,Random_profit_center_level_4_823,Random_profit_center_level_5_991,Random_profit_center_level_6_44,Random_profit_center_level_7_613
